,CharacterName,Sentiment
1472,Songbird (comics),5.621052083333337
1473,Sons of the Tiger,5.65
1474,Southpaw (comics),5.628355555555561
1475,Spacker Dave,5.755000000000001
1476,Speed (comics),5.6049999999999995
1477,Speed Demon (comics),5.2128571428571435
1478,Spencer Smythe,5.418857142857155
1479,Sphinx (Marvel Comics),5.678006700167519
1480,Spider-Girl (Mayday Parker),5.650707142857088
1481,Spider-Ham,5.534823930329451
1482,Spider-Man (Miles Morales),5.585714285714286
1483,Spider-Man (Pavitr Prabhakar),5.616661129568128
1484,Spider-Man 2099,5.511545790394683
1485,Spider-Man,5.655282516825628
1486,Spider-Punk,5.390898437500024
1487,Spider-Slayer,5.375529237601763
1488,Spider-UK,5.57140486725665
1489,Spider-Woman,5.76380177514796
1490,Spidercide,5.651463414634145
1491,Spike (Marvel Comics),5.577137476459518
1492,Spike Freeman,4.92
1493,Spiral (comics),5.465999999999999
1494,Spirit of _76 (Marvel Comics),5.782715789473688
1495,Spitfire (comics),5.465999999999999
1496,Spoilsport (comics),5.122999999999999
1497,Spoor (comics),5.5600000000000005
1498,Spot (comics),5.46209102091021
1499,Sprite (Eternal),5.7782475660639845
1500,Sprocket (comics),5.603333333333334
1501,Sputnik (comics),5.445
1502,Spyder (comics),5.705
1503,Spyke,5.6150154320987795
1504,Spymaster (comics),5.465999999999999
1505,Spyne,5.4751937984496175
1506,Squid (Marvel Comics),5.4548241206030355
1507,Squidboy,5.585
1508,Squirrel Girl,5.8100884955751795
1509,Stacy X,5.676715976331376
1510,Stained Glass Scarlet,5.4082429501084635
1511,Star Brand,5.7200305543430625
1512,Star Thief,4.9366666666666665
1513,Star-Lord,5.742945559925473
1514,Stardust (Marvel Comics),5.543776091081597
1515,Starfox (comics),5.603085047248471
1516,Starhawk (comics),5.465999999999999
1517,Starlight (Marvel Comics),5.617910447761205
1518,Starr the Slayer,5.620406091370558
1519,Starshine (comics),5.658016032064133
1520,Steel Serpent,5.489298969072175
1521,Steel Spider,5.58028744326779
1522,Steel Wind,4.916666666666667
1523,Steeplejack (Marvel Comics),5.399345454545457
1524,Stegron,5.526996805111829
1525,Stellaris (comics),4.926666666666667
1526,Stepford Cuckoos,5.52180353634579
1527,Steven Lang (comics),5.427142857142856
1528,Stevie Hunter,5.597753846153852
1529,Stick (comics),5.535925058548023
1530,Stiletto (comics),5.375464480874326
1531,Stilt-Man,5.3924182444061906
1532,Stinger (Marvel Comics),3.95
1533,Stingray (comics),5.623834146341477
1534,Stonecutter (comics),5.79
1535,Stonewall (comics),5.392925925925935
1536,Storm (Marvel Comics),5.657393747298565
1537,Stranger (comics),5.63052901023891
1538,Straw Man (comics),5.577114197530874
1539,Stringfellow (comics),4.99
1540,Strobe (comics),5.579020979020988
1541,Strong Guy,5.525349650349666
1542,Strongman (comics),5.414441964285726
1543,Stryfe,5.478692077727957
1544,Stunt-Master (comics),3.95
1545,Styx and Stone,4.6240000000000006
1546,Subterranea (comics),5.57187224669603
1547,Sun Girl (Marvel Comics),5.78667151162792
1548,Sunfire (comics),5.581265219692951
1549,Sunpyre,5.7033000000000085
1550,Sunset Bain,5.615666666666672
1551,Sunspot (comics),5.706
1552,Sunturion,5.6567454545454625
1553,Super Rabbit (comics),6.4239999999999995
1554,Super Sabre (comics),5.517162426614488
1555,Super-Adaptoid,5.714027331189716
1556,Super-Patriot (Marvel Comics),5.501116928446775
1557,Super-Skrull,5.708113006396597
1558,Supergiant (comics),5.758555555555563
1559,Superia,5.698020833333345
1560,Supernova (Marvel Comics),5.577619047619053
1561,Supreme Intelligence,5.756055517477689
1562,Surtur (Marvel Comics),5.465999999999999
1563,Swarm (comics),5.706
1564,Swordsman (comics),5.465999999999999
1565,Sydren,4.82
1566,Synapse (comics),5.83909407665506
1567,Synch (comics),5.585875634517782
1568,T-Ray (comics),5.526063110443272
1569,Tabitha Smith,5.470326278659621
1570,Tadashi Hamada,5.884995715509867
1571,Tag (comics),6.08
1572,Tai (comics),5.70556768558952
1573,Talisman (Alpha Flight),5.620614457831318
1574,Talos the Untamed,5.737083333333348
1575,Tamara Rahn,5.625615615615627
1576,Tana Nile,5.7309963099631025
1577,Tarantula (Marvel Comics),5.533114992721974
1578,Tarzan in comics,5.810355345911931
1579,Taserface,5.739222972972976
1580,Taskmaster (comics),4.992857142857143
1581,Tatiana Caban,5.6240000000000006
1582,Taurus (comics),5.706
1583,Tazza (comics),6.04
1584,Teen Abomination,5.548449438202259
1585,Tempo (comics),5.6069875776397575
1586,Tenebrous (Marvel Comics),6.04
1587,Terraformer (comics),5.9159999999999995
1588,Terrax,5.625701559020045
1589,Terror Inc.,5.278155467720689
1590,Texas Twister,5.6589994249568685
1591,Thanos,5.658608027326993
1592,The Profile,6.09
1593,Thena,5.75538246268657
1594,Thermite (comics),5.763596059113306
1595,Thin Man (comics),5.740732436472355
1596,Thing (comics),5.358
1597,Thog (comics),5.4511111111111115
1598,Thor (Marvel Comics),5.64218889439754
1599,Thor Girl,5.651839237057237
1600,Threnody (comics),5.3618453683442695
1601,Thunderball (comics),5.465999999999999
1602,Thunderbird (John Proudstar),5.591449337323642
1603,Thunderbolt (Marvel Comics),5.456043165467638
1604,Thunderclap (comics),5.470240549828178
1605,Thunderer (Marvel Comics),5.614783393501813
1606,Thunderstrike (Eric Masterson),6.055
1607,Thundersword,4.785000000000001
1608,Thundra,5.708738069989398
1609,Tiger Shark (Marvel Comics),5.507116279069768
1610,Tigra,5.677704428144485
1611,Tildie Soames,5.535666666666671
1612,Timebroker,5.611193415637861
1613,Timeslip (comics),5.729281437125754
1614,Tinkerer (Marvel Comics),5.5569994484280185
1615,Titania (Marvel Comics),5.563413323782201
1616,Titanium Man,5.534476956839792
1617,Titannus,5.61218097447796
1618,Toad (comics),5.286
1619,Tom Corsi,5.580513698630144
1620,Tombstone (comics),5.465999999999999
1621,Tonaja,5.742272727272727
1622,Toni Ho,5.707137254901968
1623,Topaz (Marvel Comics),5.595227272727274
1624,Toro (comics),5.666293995859223
1625,Torpedo (Marvel Comics),5.58291428571429
1626,Toxin (comics),5.465999999999999
1627,Tracer (Marvel Comics),5.595109170305679
1628,Trance (comics),5.641336971350625
1629,Transonic (comics),5.444999999999999
1630,Trapster,5.4980479452054665
1631,Trash (comics),5.232834467120182
1632,Tremolo (comics),5.9799999999999995
1633,Trevor Fitzroy,5.444086181277869
1634,Trevor Slattery,5.691587399629413
1635,Tricephalous (comics),5.7033024691358065
1636,Trick Shot (comics),5.007142857142858
1637,Triton (comics),5.658206106870226
1638,Troll (Marvel Comics),5.453613963039018
1639,Turbo (comics),5.613186077643909
1640,Turk Barrett,5.492160194174761
1641,Turner D. Century,5.4755612244898
1642,Tusk (comics),5.122999999999999
1643,Two-Gun Kid,5.6393411996066884
1644,Typeface (comics),5.450382513661215
1645,Typhon (comics),5.412135523613965
1646,Tyr (Marvel Comics),5.5021061359867405
1647,Tyrak,
1648,Tyrant (Marvel Comics),5.321250000000001
1649,Tyrone Cash,5.62049773755657
1650,U-Foes,5.4744002998500925
1651,U-Man,5.76784810126583
1652,U.S. Agent (comics),5.2749999999999995
1653,Uatu,5.625950668036987
1654,Ulik,5.566233611442207
1655,Ultimate Red Guardian,6.05
1656,Ultimo (Marvel Comics),5.4646929824561425
1657,Ultron,5.6352112676056025
1658,Ulysses Bloodstone,5.566376929325762
1659,Umar (Marvel Comics),5.628522119591635
1660,Uncle Ben,5.556779994380409
1661,Underworld (comics),5.95
1662,Uni-Mind,6.022
1663,Unicorn (Marvel Comics),5.58495110024451
1664,Union Jack (comics),5.724285714285713
1665,Unus the Untouchable,5.46723653395786
1666,Ursa Major (comics),5.515000000000001
1667,Val Rhymin,5.631769911504429
1668,Valentina Allegra de Fontaine,5.477452667814129
1669,Valeria Richards,5.682871842843782
1670,Valerie Cooper,5.569220246238042
1671,Valkyrie (Marvel Comics),5.68302565532623
1672,Vance Astro,5.700204280155651
1673,Vanessa Fisk,5.388551818805765
1674,Vanisher,5.468529945553536
1675,Vengeance (comics),4.800000000000001
1676,Venom (Marvel Comics character),5.08375
1677,Venomm,5.500513595166171
1678,Venus (Marvel Comics),5.797128027681678
1679,Vermin (comics),5.3933333333333335
1680,Vernon Fury,5.035333333333332
1681,Vertigo (Marvel Comics),5.577312030075197
1682,Vessel (comics),5.608461538461539
1683,Vibraxas,6.064
1684,Victor Mancha,5.672753067484666
1685,Victoria Hand (comics),5.824
1686,Vin Gonzales,5.585694117647065
1687,Viper (Marvel Comics),5.595429799426949
1688,Virgo (comics),5.465999999999999
1689,Vishanti,5.756153846153846
1690,Vision (Timely Comics),5.82264347826088
1691,Voice (comics),2.44
1692,Volcana (Marvel Comics),5.63820840950641
1693,Volla (comics),5.9799999999999995
1694,Volstagg,5.536735700197223
1695,Voyager (comics),5.804829268292688
1696,Vulcan (Marvel Comics),5.455022004889974
1697,Wallflower (comics),5.660937019969285
1698,Walrus (comics),5.706
1699,War (Marvel Comics),5.3238964241677005
1700,War Machine,5.3261257861635105
1701,Ward Meachum,5.479754816112098
1702,Warlock (New Mutants),5.581681136543017
1703,Warpath (comics),5.502810846560854
1704,Warrior Woman (Marvel Comics),5.655862068965525
1705,Warwolf (Marvel Comics),5.249983361064896
1706,Washout (comics),5.465999999999999
1707,Wasp (comics),5.465999999999999
1708,Weapon H,5.260783475783465
1709,Wendigo (comics),5.4913869014859795
1710,Werewolf by Night,5.597199644022509
1711,Werner von Strucker,5.43002941176471
1712,Western Kid,5.754226190476201
1713,Whiplash (comics),5.70875
1714,Whiplash (Mark Scarlotti),6.18
1715,Whirlwind (comics),5.50300268096514
1716,White Dragon (comics),5.546469366562823
1717,White Rabbit (comics),5.675626029654031
1718,White Tiger (comics),5.691958598726126
1719,Whiteout (Marvel Comics),4.745
1720,Whizzer (comics),5.693618677042796
1721,Wiccan (comics),5.465999999999999
1722,Wild Child (comics),5.724285714285714
1723,Wildstreak,5.17
1724,Will o_ the Wisp (comics),5.544137254901972
1725,William Stryker,5.453335273573925
1726,Willie Lumpkin,5.831841779975273
1727,Wind Dancer,5.647952662721898
1728,Wing (Marvel Comics),5.485
1729,Wipeout (comics),5.034166666666667
1730,Wither (comics),5.47806451612904
1731,Witness (comics),5.358333333333333
1732,Wizard (Marvel Comics),5.567282926829273
1733,Wolfsbane (comics),5.465999999999999
1734,Wolverine (character),5.532889315205485
1735,Wonder Man,5.744301423027127
1736,Wong (comics),5.706
1737,Wong-Chu,5.432684563758401
1738,Wraith (Brian DeWolff),5.397792915531337
1739,Wrecker (comics),5.617810344827594
1740,Wundarr the Aquarian,5.693088235294133
1741,Wyatt Wingfoot,5.753497409326434
1742,Wysper,5.58
1743,X-Statix,5.610524079320128
1744,Xavin,5.669634740259748
1745,Xorn,5.671190615835784
1746,Yellow Claw (comics),5.521666666666667
1747,Yellowjacket (Marvel Comics),5.609437706725478
1748,Ymir (Marvel Comics),5.642187500000013
1749,Yo-Yo Rodriguez,5.555142857142868
1750,Yon-Rogg,5.56496047430832
1751,Yondu,5.760173716012101
1752,Yorkie Mitchell,5.715000000000001
1753,Yukio (comics),5.663712522045863
1754,Zabu,5.497213114754108
1755,Zarathos,5.490361613351883
1756,Zarrko,5.50353293413174
1757,Zeke Stane,5.600622182146087
1758,Zeus (Marvel Comics),5.7508438409311475
1759,Zheng Bao Yu,5.726996951219527
1760,Zheng Zu,5.548460061443902
1761,Zhou Cheng,5.494018691588785
1762,Zombie (comics),5.46111218568666
1763,Zorro (comics),5.947428571428571
1764,Zzzax,5.70713441654358
1765,711 (Quality Comics),5.893000000000001
1766,Abby Holland,5.587595693779895
1767,Abin Sur,5.449818627450973
1768,Abra Kadabra (character),5.631617647058827
1769,Ace the Bat-Hound,5.797433188315732
1770,Adam Strange,5.606497607655514
1771,Agent Liberty,5.616193633952258
1772,Air Wave,5.704911894273142
1773,Albert Rothstein,5.301666666666667
1774,Alura (DC Comics),5.683984891407
1775,Amazing-Man (DC Comics),5.824386920980919
1776,Amazo,5.7183178726035795
1777,Ambush Bug,5.619554924242429
1778,"Amethyst, Princess of Gemworld",5.680247890295336
1779,Amygdala (comics),5.465999999999999
1780,Anarky,5.67992670460004
1781,Angel and the Ape,5.86142647058823
1782,Animal Man,5.754365028717253
1783,Animal-Vegetable-Mineral Man,5.626358885017425
1784,Anna Fortune,5.787608069164263
1785,Anthro (comics),5.674578696343407
1786,Anti-Monitor,5.459306282722456
1787,Antiope (character),5.876843817787433
1788,Anton Arcane,5.473033033033035
1789,Apache Chief,5.736126315789483
1790,Aquagirl,5.723431952662718
1791,Aqualad,5.854836956521744
1792,Aquaman,5.701954397394124
1793,Arak (character),5.751463133640553
1794,Ares (DC Comics),5.697864818024263
1795,Argent (character),5.59300330033004
1796,Arion (character),5.670161062447001
1797,Arisia Rrab,5.614549356223181
1798,Arrowette,5.817952286282312
1799,Artemis of Bana-Mighdall,5.694817518248149
1800,Atom (character),5.604217821782172
1801,Atomic Knight,5.558099717779871
1802,Atomic Skull,5.497845345345348
1803,Atrocitus,5.448901821862334
1804,Axis Amerika,5.749393063583819
1805,Azrael (DC Comics),5.608765217391311
1806,Aztek (character),5.754181286549719
1807,Baby-Doll (character),5.84
1808,Bane (DC Comics),5.441377513030526
1809,Baron Bedlam,5.459376693766938
1810,Baron Blitzkrieg,5.688965517241386
1811,Baroness Paula von Gunther,5.275714285714287
1812,Bat Lash,5.692658227848105
1813,Bat-Mite,5.764227188081946
1814,Batgirl,5.7479694835680375
1815,Batman (1966 film),5.772348484848478
1816,Batman and Robin (serial),5.713312655086852
1817,Batman Beyond,5.687253077153982
1818,Batman,5.698965136661849
1819,Batman_ Knightfall,5.510995130213852
1820,Batman_ Mask of the Phantasm,5.739596020500439
1821,Battalion (DC Comics),5.6499647887324
1822,Batwing (DC Comics),5.606465087281788
1823,Batwoman,5.584274509803923
1824,Beast Boy,5.562410348360638
1825,Bekka,5.681966244725749
1826,Beppo (comics),5.833951120162946
1827,Bibbo Bibbowski,5.7249054054054
1828,Big Barda,5.809796610169478
1829,Big Science Action,5.658288190682563
1830,Bizarro,5.688822473063084
1831,Black Adam,5.532474262182625
1832,Black Alice (comics),5.488381601362879
1833,Black Canary,5.768026377767282
1834,Black Condor,5.7224630177514895
1835,Black Flash,5.491457286432163
1836,Black Hand (character),5.550863887493673
1837,Black Lightning,5.578588672237657
1838,Black Manta,5.49363952142027
1839,Black Mask (character),5.441544370860927
1840,Black Orchid (character),5.618542713567835
1841,Black Thorn (comics),5.095714285714286
1842,Black Vulcan,5.745568669527903
1843,Blackhawk (DC Comics),5.651012572968086
1844,Blaze and Satanus,5.565588235294122
1845,Blockbuster (DC Comics),5.6385840707964645
1846,Blok (comics),5.774657360406096
1847,Bloodlines (comics),5.651606425702811
1848,Bloodsport (comics),5.465999999999999
1849,Blue Beetle,5.699360902255582
1850,Blue Devil (DC Comics),5.438741919443039
1851,Bombshell (DC Comics),5.613370288248345
1852,Boodikka,5.529246353322527
1853,Booster Gold,5.709316262598744
1854,Bouncing Boy,5.785934664246822
1855,Bozo the Iron Man,5.688737270875762
1856,Brain (DC Comics),5.645274438055433
1857,Brain Wave (character),5.623891598915987
1858,Brainiac (character),5.63283478013375
1859,Brainiac 5,5.645311463324707
1860,Brainiac 8,5.639468599033822
1861,Brainwave (character),5.7379064327485345
1862,Brick (character),5.502360060514374
1863,Bronze Tiger,5.518785094435931
1864,Brother Blood,5.530917615539187
1865,Bruno Mannheim,5.559902120717785
1866,Brutale (DC Comics),5.519358108108114
1867,Bug-Eyed Bandit,5.497038167938936
1868,Bulleteer,5.615270618556707
1869,Bulletman and Bulletgirl,5.696278280542993
1870,Bumblebee (comics),5.358333333333334
1871,Bushido (comics),5.465999999999999
1872,B_wana Beast,5.655391304347825
1873,Cadre (comics),5.688639705882363
1874,Calculator (character),5.622920738327908
1875,Calendar Man,5.636290928609764
1876,Captain Atom,5.620438334329519
1877,Captain Boomerang,5.471871921182238
1878,Captain Cold,5.468168012924049
1879,Captain Comet,5.616213991769517
1880,Captain Marvel (DC Comics),5.759355699272393
1881,Captain Marvel Jr.,5.699606003752296
1882,Captain Nazi,5.757289416846665
1883,Catwoman,5.6265324267782635
1884,Characters of The Sandman,5.62
1885,Cheetah (character),5.7235694945848135
1886,Chemo (character),5.716646706586827
1887,Cheshire (comics),5.503515731874152
1888,Chief (DC Comics),5.522776978417278
1889,Chris Kent (character),5.593734504132225
1890,Chris KL-99,5.667590909090905
1891,Chronos (character),5.608282247765012
1892,Ch_p,5.6123730684326745
1893,Cinder and Ashe,5.794198473282443
1894,Circe (character),5.711904474002396
1895,Clayface,5.526830876648529
1896,Clock King,5.582721861471861
1897,Cluemaster,5.517311151079135
1898,Comedian (character),5.462114347357063
1899,Commander Steel,5.62498456109395
1900,Conduit (character),5.644028520499113
1901,Congorilla,5.654897959183688
1902,Cornelius Stirk,5.455821727019506
1903,Cosmic Boy,5.759064986737398
1904,Count Vertigo,5.396270975761348
1905,Creature Commandos,5.520552486187827
1906,Creeper (comics),5.6499999999999995
1907,Creeper (DC Comics),5.628731043020684
1908,Crimson Avenger,5.691848341232229
1909,Crispus Allen,5.351413953488375
1910,Cyborg (DC Comics),5.667802221272906
1911,Cyborg Superman,5.804362500000003
1912,Cyclone (DC Comics),5.807645211930933
1913,Dan the Dyna-Mite,5.703617606602477
1914,Dan Turpin,5.548255250403875
1915,Dark Angel (DC Comics),5.614372759856639
1916,Darkseid,5.6579799836600815
1917,Dava (comics),5.310470588235304
1918,Dawnstar,5.812803203661335
1919,Deadman (comics),5.627714997922705
1920,Deadshot,5.423018124507455
1921,Death (DC Comics),5.410270392068504
1922,Deathstroke,5.541504386595692
1923,Decay (DC Comics),5.423703007518799
1924,Demolition Team,5.5326109660574465
1925,DeSaad,5.612634367903108
1926,Despero,5.704561972744962
1927,Detective Chimp,5.696790766939695
1928,Dial H for Hero,5.634854972375656
1929,Ding Dong Daddy,5.683826714801447
1930,Doctor Alchemy,5.569694555112888
1931,Doctor Cyber,5.754656084656111
1932,Doctor Destiny,5.669392764857873
1933,Doctor Fate,5.570642734591403
1934,Doctor Light (character),5.544117647058826
1935,Doctor Manhattan,5.617423552374759
1936,Doctor Mid-Nite,5.6862214983713235
1937,Doctor Occult,5.765811240721117
1938,Doctor Poison,5.631123363197798
1939,Doctor Polaris,5.601217579250725
1940,Doctor Psycho,5.4822932144626
1941,Doctor Sivana,5.647243891984556
1942,Doll Man,5.789310924369753
1943,Dollmaker (comics),5.465999999999999
1944,Doom Patrol,5.475043994270465
1945,Doomsday (DC Comics),5.511087507308507
1946,Dream (character),5.719004352557127
1947,Duela Dent,5.643898156277442
1948,Eclipso,5.576866889136044
1949,El Diablo (comics),5.509664268585137
1950,Elasti-Girl,5.547806580259223
1951,Elongated Man,5.55373239436617
1952,Elseworld_s Finest_ Supergirl _ Batgirl,5.649827586206889
1953,Emerald Empress,5.662729488220962
1954,Empire (comics),5.6791968911917134
1955,Enchantress (DC Comics),5.527054579673703
1956,Eradicator (character),5.776985743380833
1957,Etrigan the Demon,5.483325575381368
1958,Faora,5.638152022315206
1959,Felicity Smoak,5.754519230769242
1960,Felix Faust,5.6072200392927165
1961,Ferro Lad,5.741370614035096
1962,Fiddler (comics),5.5808179012345684
1963,Fire (comics),5.589042968750003
1964,Firebrand (DC Comics),5.655639771801144
1965,Firefly (DC Comics),5.5363514269725735
1966,Firestorm (character),5.593151100987092
1967,Flamebird,5.6620618556701094
1968,Flamingo (comics),5.495603112840481
1969,Flash (DC Comics character),5.740876181692358
1970,Flash in other media,5.740092934721716
1971,Flex Mentallo,5.608534675615205
1972,Floronic Man,5.663765923566878
1973,For the Man Who Has Everything,5.873528735632187
1974,Forerunner (DC Comics),5.518962962962972
1975,Frankenstein (DC Comics),5.566645569620263
1976,Fury (DC Comics),5.654540995094601
1977,G.I. Robot,5.441390306122453
1978,Gambler (comics),5.561232227488154
1979,Ganthet,5.644541855203608
1980,Gearhead (DC Comics),5.4998951048951135
1981,General Immortus,5.507402985074628
1982,General Zahl,5.285220125786166
1983,Gentleman Ghost,5.542939632545941
1984,Geo-Force,5.519828968466062
1985,Giganta,5.729502074688778
1986,Gillian B. Loeb,5.423207547169818
1987,Gim Allon,5.834611570247926
1988,Gizmo (DC Comics),5.608040201005026
1989,Glorious Godfrey,5.651139041633933
1990,Gnarrk,5.675634920634928
1991,Golden Glider,5.660862831858407
1992,Gorilla Grodd,5.686578490893298
1993,Gotham City Police Department,5.407777777777778
1994,Green Arrow,5.7097425861808375
1995,Green Lantern Corps,5.573641841407507
1996,Green Lantern,5.672297834732653
1997,Guardian (DC Comics),5.713846153846151
1998,G_nort,5.613561116458131
1999,Hal Jordan,5.680324378109426
2000,Hank Hall,5.620070648683365
2001,Harlequin (character),5.625
2002,Harley Quinn,5.6787282384183095
2003,Harper Row,5.796079335793355
2004,Harry Stein (character),5.457205882352941
2005,Harvey Bullock (character),5.496232906925426
2006,Hawk and Dove,5.641268582755204
2007,Hawkgirl,5.722035398230056
2008,Hawkman,5.696108663729793
2009,Hawkwoman,5.626368715083799
2010,Heat Wave (comics),5.44787072243346
2011,Hector Hammond,5.596235955056181
2012,Hell (DC Comics),5.31629925066474
2013,Hero Hotline,5.82425595238095
2014,Hippolyta (DC Comics),5.792987341772137
2015,Hourman,5.7074102079395095
2016,Huntress (comics),5.7433389261745
2017,Hush (character),5.483775569842166
2018,Hyathis,5.6883709273182985
2019,I...Vampire,4.34
2020,Ibis the Invincible,5.6985298621745795
2021,Ice (character),5.66573529411764
2022,Icemaiden,5.625
2023,Icicle (comics),5.5990586630286465
2024,Icon (character),5.771556526488249
2025,Immortal Man,5.688885416666659
2026,Impulse (DC Comics),5.398000000000001
2027,Inferior Five,5.714367346938782
2028,Inspector Henderson,5.638705148205924
2029,Intergang,5.493548387096776
2030,International Ultramarine Corps,5.670689149560118
2031,Invisible Kid,5.745705568268504
2032,Ion (DC Comics),5.697310924369748
2033,Iris West,5.613698135898973
2034,Isamot Kol,5.399042407660749
2035,Isis (DC Comics),5.624372032801026
2036,Jack O_Lantern (DC Comics),5.735496535796769
2037,Jack the Ripper fiction,5.83
2038,Jade (DC Comics),5.776158156911567
2039,Jakeem Thunder,5.644835061262965
2040,Jeremiah Arkham,5.603786231884056
2041,Jimmy Olsen,5.735319590923618
2042,Jinx (DC Comics),5.673568818514014
2043,Johnny Sorrow,5.493636363636365
2044,Johnny Thunder,5.6827418492784405
2045,Joker (DC Comics),5.078
2046,Jor-El,5.736948433420319
2047,Karate Kid (comics),5.61125
2048,Kasnia,5.7689473684210535
2049,Katana (DC Comics),5.600343443354114
2050,Kelex,5.6423145400593455
2051,Khund,5.580575000000002
2052,Kid Eternity,5.747265017667842
2053,Kid Flash,5.780049539985848
2054,Killer Croc,5.395475534114373
2055,Killer Frost,5.46945979381442
2056,Killer Moth,5.410841730883224
2057,King Chimera,5.704323699421966
2058,King Standish,5.700166112956816
2059,Kobra (DC Comics),5.481009646302257
2060,Kole,5.558422053231946
2061,L-Ron,5.612222222222223
2062,Lady Blackhawk,5.67087387387389
2063,Lady Quark,5.5895771144278665
2064,Lady Shiva,5.479976174268166
2065,Lady Styx,5.6412316715542525
2066,Lady Vic,5.583782178217825
2067,Lagoon Boy,5.693693467336676
2068,Lana Lang,5.731713922979244
2069,Lara (character),5.80134684147796
2070,Larfleeze,5.665809040980144
2071,Larry Lance,5.595920303605318
2072,Lashina,5.641052631578962
2073,Laurel Gand,5.579933687002651
2074,League of Assassins,5.469641700404857
2075,Legion (DC Comics),5.647315634218294
2076,Lena Luthor,5.6485196195005924
2077,Lex Luthor,5.6228087037778725
2078,Liberty Belle (comics),5.849661590524532
2079,Lightning (DC Comics),5.722936507936517
2080,Lilith Clay,5.6037304687499985
2081,Lionel Luthor,5.640814696485613
2082,Livewire (DC Comics),5.7558093797277055
2083,Li_l Lobo,5.72625
2084,Lobo (DC Comics),5.5983362047747525
2085,Lois Lane,5.747514043509369
2086,Looker (character),5.612443181818178
2087,Lori Lemaris,5.763540740740748
2088,Lucifer (DC Comics),5.5874744897958895
2089,Lucy Lane,5.673959773727207
2090,Lynx (comics),5.3343325526932155
2091,Magpie (character),5.544628008752743
2092,Major Force,5.4962923728813555
2093,Mammoth (comics),5.73767441860465
2094,Martian Manhunter,5.598832895888013
2095,Masters of Disaster (comics),5.49491467576792
2096,Maximums,5.5183442265795275
2097,Maxwell Lord,5.633179229480736
2098,Metal Men,5.730971223021567
2099,Metallo,5.619631650750323
2100,Minister Blizzard,5.674121447028433
2101,Mongul,5.62286028119506
2102,Morgan Edge,5.62049950049949
2103,Mr. Freeze,5.449278632478598
2104,Ms. Gsptlsnz,5.625269565217402
2105,Mutants (DC Comics),5.527721712538232
2106,Naiad (character),5.495469879518073
2107,Natas (character),5.538365122615809
2108,Nebula Man,5.779648798521253
2109,Negative Man,5.400237003058101
2110,Nekron,5.5437207425343
2111,Nemesis (DC Comics),5.58655300222387
2112,Nemesis Kid,5.676425992779788
2113,Neon the Unknown,5.795181451612909
2114,Neutron (DC Comics),5.567382671480148
2115,Night Force,5.641079258010112
2116,Nighthawk (DC Comics),5.709673024523168
2117,Nightmaster,5.631428571428578
2118,Nightrider (DC Comics),5.534818840579714
2119,Nightrunner (character),5.747564935064941
2120,Nightshade (DC Comics),5.542526881720427
2121,Nightslayer,5.537952522255196
2122,Nightwing,5.541097213078747
2123,Nite Owl,5.587382378100935
2124,Nite-Wing,5.432294220665497
2125,Nocturna (DC Comics),5.619106598984785
2126,Non (comics),5.633196794300988
2127,Northwind (comics),5.683569060773481
2128,Nuidis Vulko,5.489956896551727
2129,Nura Nal,5.86834586466165
2130,Omega Men,5.54824295010847
2131,Onomatopoeia (comics),5.596251415628551
2132,Orca (DC Comics),5.459732360097328
2133,Paul Westfield,5.603483606557373
2134,Perry White,5.7452763819095605
2135,Phantom Girl,5.674583059750488
2136,Phosphorus Rex,5.707370892018787
2137,Prankster (comics),5.559095528455275
2138,Prestor Jon,5.600905077262692
2139,Professor Carter Nichols,5.521000000000001
2140,Professor Pyg,5.713785103785103
2141,Protector (DC Comics),5.608500000000013
2142,Quakemaster,5.636596385542175
2143,Ravan (comics),5.171332007952293
2144,Raven (DC Comics),5.635695652173882
2145,Red Star (comics),5.557652270210411
2146,Red Tornado,5.533517684887486
2147,Reep Daggle,5.823174114021569
2148,Richard Dragon,5.590618666666658
2149,Robin (DC Comics),5.83
2150,Rose Wilson,5.642560829676883
2151,Roy Harper (character),5.588808699950538
2152,Royal Flush Gang,5.610910319963941
2153,Sam Lane (comics),5.605269709543586
2154,Sardath,5.806168831168832
2155,Shining Knight,5.81515695067265
2156,Silas Stone,5.643697604790411
2157,Sin (DC Comics),5.428871287128714
2158,Sparta of Synriannaq,5.699943820224729
2159,Spider (DC Comics),5.58959493670887
2160,Steve Lombard,5.725374280230337
2161,Super Friends,5.955504080652864
2162,Super-Hip,5.7838845144357
2163,Super-Turtle,6.000249376558606
2164,Superboy,5.7119296541002615
2165,Supergirl,5.74424778761058
2166,Superman (1978 film),5.814418496029736
2167,Superman robots,5.803548387096761
2168,Superman _ Batman_ Generations,5.582637182637182
2169,Superman,5.816433881881201
2170,Supernova (DC Comics),5.737361299052773
2171,Superwoman,5.689857910906273
2172,Tally Man,5.4572344322344435
2173,Terrible Trio,5.48963995354239
2174,The Losers (2010 film),5.650158934707878
2175,The Monarchy (comics),5.6846409989594235
2176,The Pentacle,5.405011933174229
2177,The Shadow,5.586465124430362
2178,Themyscira (DC Comics),5.824399585921313
2179,TNT (character),5.72182194616977
2180,Tony Zucco,5.512900232018567
2181,Turtle (comics),5.6070349650349645
2182,Ultra Boy,5.7318326693227135
2183,Ultra the Multi-Alien,5.700672389127321
2184,Ultra-Humanite,5.713290289256176
